Tweet Id,text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1.26056E+18,".@CUSERT is currently accepting applications for new responders. CUSERT is an excellent way to get involved on campus, while helping others and giving back to the Carleton community. https://t.co/Ex4GLnbm1t",Carleton University,Carleton_U,2020-05-13T13:01:28.000Z,Wed May 13 13:01:28 +0000 2020,6,6,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/05/join-the-carleton-university-student-emergency-response-team/ ,0,1,,,,,
1.26055E+18,RT @CarletonSPPA : MA in Sustainable Energy student Balie Walker @balie_w recipient of the first Dr. Glen Toner Scholarship: https://t.co/QPm25VYxch @FPACarleton @CUGradStudies @CUnewsroom https://t.co/8yQXFlNdMR,Carleton University,Carleton_U,2020-05-13T12:53:15.000Z,Wed May 13 12:53:15 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://carleton.ca/sppa/2020/winner-of-the-first-dr-glen-toner-scholarship/ ,0,4,photo,https://pbs.twimg.com/media/EX2rzUrXsAEcsOt.jpg,,,
1.26038E+18,"RT @carleton_future : Join us tomorrow for our science programs spotlight on Microsoft Teams. @CarletonScience???? 

?? Faculty of Science presentation and Q&amp;A @ 12:00 p.m. 

?? Health Sciences Q&amp;A @ 1:30 p.m.

? Mathematics Q&amp;A @ 2:30 p.m.

?? Computer Science Q&amp;A @ 3:30 p.m.

https://t.co/hv5OamP4Es",Carleton University,Carleton_U,2020-05-13T01:28:41.000Z,Wed May 13 01:28:41 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://admissions.carleton.ca/cu-at-home/ ,0,1,,,,,
1.26026E+18,"As we navigate through these difficult times, Carleton University wants you to know that we are here to support you. No matter where you call home across Canada, there are many support services and resources available to support your mental health.
https://t.co/DlqPwopOui",Carleton University,Carleton_U,2020-05-12T17:35:50.000Z,Tue May 12 17:35:50 +0000 2020,1,0,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://carleton.ca/wellness/provincial-support-resources/ ,0,0,,,,,
1.26023E+18,"Whether you're looking to put your skills to the test or simply play online against some new friends, @RavensCentre is now offering esports leagues and tournaments this spring! ??
https://t.co/1caI186vim",Carleton University,Carleton_U,2020-05-12T15:35:05.000Z,Tue May 12 15:35:05 +0000 2020,9,4,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://athletics.carleton.ca/cu-leagues/esports/ ,0,1,,,,,
1.26022E+18,RT @CarletonU_Eng : Registration for tomorrow's Ingenious Talks Online with Prof. Jason Jaskolka closes at 4PM today! Don't miss out on a great talk about staying secure in the era of smart things! https://t.co/n7TRfJ7QeM https://t.co/hWRHPIyhI8,Carleton University,Carleton_U,2020-05-12T14:30:43.000Z,Tue May 12 14:30:43 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://carleton.ca/engineering-design/cu-events/staying-secure-in-the-era-of-smart-things ,0,0,photo,https://pbs.twimg.com/media/EX0k76wWkAAMhn2.jpg,https://pbs.twimg.com/media/EX0lPXsXsAAQjGR.png,https://pbs.twimg.com/media/EX0lPaLXsAA-0rp.jpg,
1.2602E+18,"RT @CU_Provost : Looking ahead to the fall, we’re conscious that we all continue to face unprecedented challenges. As you develop your courses in a manner that facilitates online delivery, please know there is a high level of support for course planning and design: https://t.co/VRfp6ymE7a",Carleton University,Carleton_U,2020-05-12T13:35:59.000Z,Tue May 12 13:35:59 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://carleton.ca/provost/2020/course-planning-for-fall ,0,0,,,,,
1.26019E+18,"RT @CU_President : We released guiding principles &amp; recommendations that will help @Carleton_U prepare for a successful fall semester as the current public health crisis continues to unfold. The safety &amp; wellness of our community comes first. Full update (May 12) here:
https://t.co/rmAEkN3pSq",Carleton University,Carleton_U,2020-05-12T12:55:20.000Z,Tue May 12 12:55:20 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://newsroom.carleton.ca/2020/guiding-principles-recommendations-fall/ ,0,1,,,,,
1.26018E+18,"Reminder: In order to promote the health and safety of our Carleton community, the Carleton Health and Counselling Services remains open virtually.
https://t.co/cTU7gEeqsa",Carleton University,Carleton_U,2020-05-12T12:01:21.000Z,Tue May 12 12:01:21 +0000 2020,1,2,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://carleton.ca/health/2020/health-and-counselling-services-are-open-virtually/ ,0,0,,,,,
1.25995E+18,"If you haven't already checked out the six lesson Online Student Success Module it's not too late! The module is designed to help you effectively manage your time, optimize your learning spaces and help you identify where to seek additional supports. ??
https://t.co/PmO4AEdvv4",Carleton University,Carleton_U,2020-05-11T20:50:03.000Z,Mon May 11 20:50:03 +0000 2020,9,11,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/04/student-resources-for-online-learning/ ,0,0,,,,,
1.25989E+18,"RT @ottawahealth : Whether it's journaling, gardening or checking Twitter, everyone has different ways of coping with #COVID19. If you need problematic substance use support, @Breaking_Free_ is offering free personalized services until May 31st with the code ontario2020.

https://t.co/AYR0AT7vmS",Carleton University,Carleton_U,2020-05-11T16:53:01.000Z,Mon May 11 16:53:01 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://www.breakingfreeonline.ca ,1,1,,,,,
1.25989E+18,"RT @CarletonAlumni : Meet superhero alumna Bria MacDonald (BSCH/16). Bria is working the frontlines in Halifax, NS in Acute Care (ER and ICU). She shares her @Carleton_U experience and how it has led her to where she is today. We are #CUproud of Bria. DM us if you know a CU frontline star like Bria. https://t.co/L2pE61jJDq",Carleton University,Carleton_U,2020-05-11T16:49:19.000Z,Mon May 11 16:49:19 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,1,1,video,https://video.twimg.com/ext_tw_video/1259887890458443777/pu/vid/476x270/SCgZUWzQutWxNDpD.mp4?tag=10,,,
1.25989E+18,"#CarletonU student support services remain open and operating remotely. No matter what support you need our service centres are here for you! 
https://t.co/7nvafXuD4C",Carleton University,Carleton_U,2020-05-11T16:40:18.000Z,Mon May 11 16:40:18 +0000 2020,6,4,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/coronavirus/service-information/ ,1,0,,,,,
1.25988E+18,"RT @CU_FASS : Carleton Prof. Shawn Graham (@electricarchaeo) has spent years fine-tuning his unique online course Crafting Digital History, which focuses on collaboration &amp; compassion, and can teach us many lessons during these unprecedented times of online learning: https://t.co/0oEF5hshzn https://t.co/e5A4JswRg2",Carleton University,Carleton_U,2020-05-11T16:25:20.000Z,Mon May 11 16:25:20 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/2WkEydm ,0,1,photo,https://pbs.twimg.com/media/EXv6t1zXQAEGUYJ.jpg,,,
1.25983E+18,"This week, the CU at Home webinar series will be highlighting the undergraduate programs at #CarletonU. https://t.co/4aL4PUwbdT",Carleton University,Carleton_U,2020-05-11T12:48:02.000Z,Mon May 11 12:48:02 +0000 2020,3,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/carleton_future/status/1258853560667770881 ,1,0,,,,,
1.25983E+18,"RT @carleton_future : Every day, you’ll hear from faculty, staff and current students about the innovative degree programs offered across Carleton’s five unique faculties. 

https://t.co/rPwjnHVsDr",Carleton University,Carleton_U,2020-05-11T12:47:23.000Z,Mon May 11 12:47:23 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://admissions.carleton.ca/cu-at-home/ ,0,0,,,,,
1.25945E+18,"It’s okay to need help. Need to talk? 
Mental Health Crisis Service (Crisis Line):
613-722-6914 / 1-866-996-0991
@DistressCentreO
613-238-3311
Good2Talk
1-866-925-5454
68-68-68
Empower Me 
1-844-741-6389
Employee &amp; Family Assistance Program
1-844-720-1212
https://t.co/RWnxCrLO3E",Carleton University,Carleton_U,2020-05-10T12:01:33.000Z,Sun May 10 12:01:33 +0000 2020,8,8,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://carleton.ca/wellness/emergency/ ,0,1,,,,,
1.25888E+18,"As we navigate through these difficult times, Carleton University wants you to know that we are here to support you. No matter where you call home across Canada, there are many support services and resources available to support your mental health.
https://t.co/DlqPwopOui",Carleton University,Carleton_U,2020-05-08T21:50:04.000Z,Fri May 08 21:50:04 +0000 2020,3,1,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://carleton.ca/wellness/provincial-support-resources/ ,0,0,,,,,
1.25881E+18,"Reminder: In order to promote the health and safety of our Carleton community, the Carleton Health and Counselling Services remains open virtually.
https://t.co/cTU7gEeqsa",Carleton University,Carleton_U,2020-05-08T17:38:53.000Z,Fri May 08 17:38:53 +0000 2020,4,3,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://carleton.ca/health/2020/health-and-counselling-services-are-open-virtually/ ,0,0,,,,,
1.25877E+18,"Whether you're looking to put your skills to the test or simply play online against some new friends, @RavensCentre is now offering esports leagues and tournaments this spring! ??
https://t.co/1caI186vim",Carleton University,Carleton_U,2020-05-08T15:02:14.000Z,Fri May 08 15:02:14 +0000 2020,1,1,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://athletics.carleton.ca/cu-leagues/esports/ ,0,1,,,,,
1.25875E+18,RT @CompBureau : Job seekers: look out for fake remote #joboffers! Research offers carefully. Question those who say they found your CV online and want personal info like your SIN or driver’s license number. Report this #fraud to us: https://t.co/YiqcNMCZ27 #JobSearch #COVID19 https://t.co/uMFIbuso7p,Carleton University,Carleton_U,2020-05-08T13:08:49.000Z,Fri May 08 13:08:49 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://bit.ly/CBComplaintForm ,4,0,photo,https://pbs.twimg.com/media/EXbEEg6WAAE23QH.jpg,,,
1.25874E+18,"The news, everyday stress and the weather may all have an impact on your mental health. It's okay to not feel like yourself. ??
@JSchool_CU alumna Leah Coppella shares her view on self-care during social distancing.
Check out the full episode for more! 
https://t.co/oQCWVoobks https://t.co/tUn7yv2xUJ",Carleton University,Carleton_U,2020-05-08T12:56:16.000Z,Fri May 08 12:56:16 +0000 2020,10,4,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://students.carleton.ca/2020/05/the-carleton-pathway-podcast-episode-3-with-emily-and-leah-coppella/ ,0,1,video,https://video.twimg.com/ext_tw_video/1258741615931375627/pu/pl/FCkEFlSJVnHJMdnj.m3u8?tag=10,,,
1.25873E+18,RT @CarletonLibrary : We have a number of ways for you to access our chat service this spring and summer. Text us at 613-505-4245 or visit us at https://t.co/whpFgUSiyC https://t.co/ibL2Zlw5qA,Carleton University,Carleton_U,2020-05-08T12:14:13.000Z,Fri May 08 12:14:13 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://library.carleton.ca/help ,0,0,photo,https://pbs.twimg.com/media/EXfobf7X0AE-YTD.jpg,,,
1.25844E+18,"Students in @CarletonU_Eng look to jump-start the restoration efforts for the century-old Saxe Building.
https://t.co/67mBqEmtxF https://t.co/P0wmHi9DHZ",Carleton University,Carleton_U,2020-05-07T17:01:34.000Z,Thu May 07 17:01:34 +0000 2020,8,6,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://carleton.ca/engineering-design/story/sparking-new-life/ ,0,1,photo,https://pbs.twimg.com/media/EXbiMUEXkAAsVzM.jpg,,,
1.25844E+18,"RT @CarletonAlumni : Some people walk, skate, drive and o-train their way to campus. They did it a little different back then... Travelling in style to Carleton University, circa 1964. Credit: @arc_carleton. https://t.co/edXNlSb24V",Carleton University,Carleton_U,2020-05-07T16:41:06.000Z,Thu May 07 16:41:06 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,1,photo,https://pbs.twimg.com/media/EXbbeJjXsAAvGqT.jpg,,,
1.25843E+18,"Lunch break! ??
Time for a midday stretch or sweat. @RavensCentre has you covered with a full library of daily live and anytime on-demand fitness classes! ??????????
https://t.co/srn8s5rAEJ",Carleton University,Carleton_U,2020-05-07T15:55:06.000Z,Thu May 07 15:55:06 +0000 2020,2,1,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://athletics.carleton.ca/ ,0,1,,,,,
1.25842E+18,"RT @HubforGood1 : Meet Kristen Handford, a Hong Kong-based CU alumna &amp; personal trainer specializing in women’s health. In order to continue to support her community of women and mothers during the pandemic, she has moved her regular fitness programming online. https://t.co/SIeewWatDK. https://t.co/D2ZS4oA0VN",Carleton University,Carleton_U,2020-05-07T15:40:18.000Z,Thu May 07 15:40:18 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/2zin34B ,0,0,photo,https://pbs.twimg.com/media/EXbN-_sX0AAcAlJ.jpg,,,
1.25841E+18,"RT @CarletonISSO : Are you a new student this summer or did you miss I-Start when you arrived on campus? Join the ISSO on May 11 for our 'Get To Know The ISSO' webinar. Learn about our services, speak with immigration and UHIP experts, and get support! Register here: https://t.co/t1ihvOncze",Carleton University,Carleton_U,2020-05-07T15:06:34.000Z,Thu May 07 15:06:34 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://carleton.ca/isso/cu-events/get-to-know-the-isso-webinar/ ,0,0,,,,,
1.2584E+18,"We're here to help you this summer term! ??
A six lesson Online Student Success Module has been designed to help you effectively manage your time, optimize your learning spaces, interact online and help you identify where to seek additional supports. ??
https://t.co/PmO4AEdvv4",Carleton University,Carleton_U,2020-05-07T14:01:49.000Z,Thu May 07 14:01:49 +0000 2020,7,8,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/04/student-resources-for-online-learning/ ,0,0,,,,,
1.25836E+18,"RT @ONAccessibility : #COVID19 has been a challenging time that’s impacted everyone in different ways. During #MentalHealthWeek, @CMHAOntario is asking you to #GetReal about how you feel. Learn more at https://t.co/891UmF5pH0 #TogetherApart #MentalHealth https://t.co/TcWvmEEkCl",Carleton University,Carleton_U,2020-05-07T11:51:24.000Z,Thu May 07 11:51:24 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://www.mentalhealthweek.ca ,5,1,photo,https://pbs.twimg.com/media/EXWOK7xUYAE0GF9.jpg,,,
1.25836E+18,"Finding your way at university is a challenge every student goes through. ??
So how does the experience change when you have your twin with you on the journey? ????????
Get to know Emily and Leah Coppella in episode 3 of the Carleton Pathway podcast. ??
https://t.co/oQCWVoobks https://t.co/9E1SI8lE2k",Carleton University,Carleton_U,2020-05-07T11:34:48.000Z,Thu May 07 11:34:48 +0000 2020,10,9,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://students.carleton.ca/2020/05/the-carleton-pathway-podcast-episode-3-with-emily-and-leah-coppella/ ,0,0,photo,https://pbs.twimg.com/media/EXaWOUYXgAAm2Mi.jpg,,,
1.25836E+18,"RT @OttawaPolice : Are you dealing with abuse at home? #YouAreNotAlone We're #HeretoHelp613 alongside our partners
@OCTEVAW @cpopco @IntervalOttawa @OVS_SVO @EORCOttawa #covidOttawa https://t.co/CbaPoyksB1",Carleton University,Carleton_U,2020-05-07T11:20:59.000Z,Thu May 07 11:20:59 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,3,5,photo,https://pbs.twimg.com/media/EXaPq5cX0AAj3T2.jpg,,,
1.25811E+18,"It’s okay to need help. Need to talk? 
Mental Health Crisis Service (Crisis Line):
613-722-6914 / 1-866-996-0991
@DistressCentreO
613-238-3311
Good2Talk
1-866-925-5454
68-68-68
Empower Me 
1-844-741-6389
Employee &amp; Family Assistance Program
1-844-720-1212
https://t.co/RWnxCrLO3E",Carleton University,Carleton_U,2020-05-06T19:01:53.000Z,Wed May 06 19:01:53 +0000 2020,4,3,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://carleton.ca/wellness/emergency/ ,0,1,,,,,
1.25802E+18,"RT @CU_Teaching : Check out Associate Dean Ali Arya's new blog on the importance of interacting in online courses, with tips on how you can make better connections with your students: https://t.co/qZHKtGAJu0 @Carleton_U https://t.co/bk7pxZfGZc",Carleton University,Carleton_U,2020-05-06T13:07:57.000Z,Wed May 06 13:07:57 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://carleton.ca/edc/2020/blog-is-there-anybody-out-there-online-courses-and-the-need-for-connecting-to-students/ ,0,1,photo,https://pbs.twimg.com/media/EXSNkgDXYAAR9XF.jpg,,,
1.25802E+18,"Fun fact: Once upon a time, there was a real coronosaurus, a plant-eating dinosaur from 72 million years ago. It lived in Canada, and was identified and named by a #CarletonU palaeontologist. ????
https://t.co/uzzi41Pohw",Carleton University,Carleton_U,2020-05-06T12:45:28.000Z,Wed May 06 12:45:28 +0000 2020,38,14,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://ottawacitizen.com/news/local-news/yes-there-really-was-a-coronasaurus-and-it-was-discovered-in-canada/ ,1,0,,,,,
1.25771E+18,"RT @CarletonAlumni : Two brilliant minds of the Carleton community, professor Kim Hellemans and professor Jim Davies, released another episode of Minding the Brain. They talk about the challenge of social distancing, panic buying, and more! Don't miss this great listen: https://t.co/aHI4sfEgWg https://t.co/WyluTi1ltl",Carleton University,Carleton_U,2020-05-05T16:41:36.000Z,Tue May 05 16:41:36 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://mindingthebrainpodcast.com/2020/05/01/28-wrapping-your-brain-around-the-coronavirus/ ,0,0,photo,https://pbs.twimg.com/media/EXQtbevWsAAvZjS.jpg,,,
1.2577E+18,"RT @SprottSchool : In light of #COVID19, we are launching two complementary summer courses on organizational resilience! And, along with other prestigious speakers, former Prime Minister Paul Martin will be joining our students to share his insights! Read more: https://t.co/9AqaOgwVnl @Carleton_U",Carleton University,Carleton_U,2020-05-05T16:02:26.000Z,Tue May 05 16:02:26 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/2YDu5ez ,1,1,,,,,
1.2577E+18,RT @CarletonAlumni : Today is #GivingTuesdayNow  - a global day of giving &amp; unity as an emergency response to the unprecedented need caused by #COVID19. The Student Emergency Fund was created to help those struggling w/ basic living expenses. Donations will be matched. Visit https://t.co/1TjLb5amTg https://t.co/pjIDLc1fS3,Carleton University,Carleton_U,2020-05-05T16:02:14.000Z,Tue May 05 16:02:14 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://futurefunder.ca ,2,0,photo,https://pbs.twimg.com/media/EXQzvFYXQAEqEUT.jpg,,,
1.25768E+18,"Ready for the summer term? ???????
A six lesson Online Student Success Module has been designed to help you effectively manage your time, optimize your learning spaces, interact and engage online and help you identify where to seek additional supports.
https://t.co/PmO4AEdvv4",Carleton University,Carleton_U,2020-05-05T14:29:13.000Z,Tue May 05 14:29:13 +0000 2020,9,8,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://students.carleton.ca/2020/04/student-resources-for-online-learning/ ,0,0,,,,,
1.25768E+18,"As we navigate through these difficult times, Carleton University wants you to know that we are here to support you. No matter where you call home across Canada, there are many support services and resources available to support your mental health.
https://t.co/DlqPwopOui",Carleton University,Carleton_U,2020-05-05T14:15:11.000Z,Tue May 05 14:15:11 +0000 2020,12,3,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://carleton.ca/wellness/provincial-support-resources/ ,0,0,,,,,
1.25766E+18,"#FutureRavens, check out The Talking Raven today at 1pm. It's your chance to connect with Carleton and hear how our community is coming together at this difficult time. @carleton_future will also discuss the admissions cycle and next steps.
https://t.co/JfEETCrout",Carleton University,Carleton_U,2020-05-05T13:02:23.000Z,Tue May 05 13:02:23 +0000 2020,7,2,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://admissions.carleton.ca/cu-at-home/ ,1,1,,,,,
1.25763E+18,"RT @CU_Provost : Congratulations to award recipients Khadija Baig, Samphe Ballamingie, Jonique Gardien, Shaked Karabelnicoff, Duncan Spencer, Calla Tait and Mary-Johanna Weir Weiss and to Jordan Gray, who also won the Peter J. Ricketts Outstanding Provost Scholar Award: https://t.co/Ci8VWTPck3",Carleton University,Carleton_U,2020-05-05T11:29:57.000Z,Tue May 05 11:29:57 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://carleton.ca/provost/2020/provost-scholars-announced/ ,0,0,,,,,
1.25763E+18,"RT @Carleton_IT : RESOLVED - As of Monday May 4, 11:35pm - This issue has been resolved.  Network Services are restored and applications like Outlook and Teams are fully operational again.
https://t.co/sxB7YKNLs4  @Carleton_U  @CarletonSafety",Carleton University,Carleton_U,2020-05-05T11:29:38.000Z,Tue May 05 11:29:38 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://carleton.ca/its/?p=26950 ,0,2,,,,,
1.25741E+18,"RT @Carleton_IT : We are currently experiencing intermittent network issues which is affecting Outlook/Exchange Email, MS Teams.  Other services may also be affected.  For more info see: https://t.co/sxB7YKNLs4 @Carleton_U  @CarletonSafety",Carleton University,Carleton_U,2020-05-04T20:52:17.000Z,Mon May 04 20:52:17 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://carleton.ca/its/?p=26950 ,0,2,,,,,
1.25735E+18,"Whether you're looking to put your skills to the test or simply play online against some new friends, @RavensCentre is now offering esports leagues and tournaments this spring! ??
https://t.co/1caI186vim",Carleton University,Carleton_U,2020-05-04T17:01:14.000Z,Mon May 04 17:01:14 +0000 2020,5,4,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://athletics.carleton.ca/cu-leagues/esports/ ,0,1,,,,,
1.25734E+18,"@crtnyrcl We're sorry you don't have your grades yet. 
In order to support our teaching staff, Carleton extended the deadline for submission of all grades for all courses to May 8. https://t.co/n5MImDx2id",Carleton University,Carleton_U,2020-05-04T16:17:53.000Z,Mon May 04 16:17:53 +0000 2020,0,1,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Reply,https://newsroom.carleton.ca/2020/academic-accommodation-grades-deadlines/ ,0,1,,,,,
1.25729E+18,"RT @CU_President : As Ontario prepares to slowly reopen, we start our @Carleton_U summer term today! We also plan for the fall, guided by the safety &amp; wellbeing of our community, equity &amp; fairness, and our commitment to academic &amp; research excellence. Full update (May 4):
https://t.co/yVLDoA0rES",Carleton University,Carleton_U,2020-05-04T12:56:28.000Z,Mon May 04 12:56:28 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://newsroom.carleton.ca/2020/summer-term-begins-plan-fall/ ,0,1,,,,,
1.25728E+18,"#FutureRavens, get to know the Carleton community by joining us for CU at Home, a month-long webinar series developed specifically for you. 
https://t.co/JfEETC9NCV",Carleton University,Carleton_U,2020-05-04T11:52:06.000Z,Mon May 04 11:52:06 +0000 2020,18,11,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://admissions.carleton.ca/cu-at-home/ ,1,0,,,,,
1.25727E+18,"Welcome to the Summer term! ??
This week, @CarletonU_CSAS and @CU_Teaching are hosting webinars to share tips and resources to help you succeed in your online courses. 
https://t.co/PmO4AEdvv4",Carleton University,Carleton_U,2020-05-04T11:25:59.000Z,Mon May 04 11:25:59 +0000 2020,8,9,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://students.carleton.ca/2020/04/student-resources-for-online-learning/ ,0,2,,,,,
1.25696E+18,"It’s okay to need help. Need to talk? 
Mental Health Crisis Service (Crisis Line):
613-722-6914 / 1-866-996-0991
@DistressCentreO
613-238-3311
Good2Talk
1-866-925-5454
68-68-68
Empower Me 
1-844-741-6389
Employee &amp; Family Assistance Program
1-844-720-1212
https://t.co/RWnxCrLO3E",Carleton University,Carleton_U,2020-05-03T14:50:03.000Z,Sun May 03 14:50:03 +0000 2020,10,4,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://carleton.ca/wellness/emergency/ ,0,1,,,,,
1.25661E+18,"As we navigate through these difficult times, Carleton University wants you to know that we are here to support you. No matter where you call home across Canada, there are many support services and resources available to support your mental health.
https://t.co/DlqPwopOui",Carleton University,Carleton_U,2020-05-02T15:35:05.000Z,Sat May 02 15:35:05 +0000 2020,2,2,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://carleton.ca/wellness/provincial-support-resources/ ,0,0,,,,,
1.25627E+18,"?? @CUTherapyDog Bring Virtual Cheer to Instagram https://t.co/giciVdhEo7
?? @CU_CDCC Celebrates First Year and Looks to Future https://t.co/8m4IiNZvAr
?? The Sound of Self-Isolating with @carleton_music Prof. Jesse Stewart https://t.co/ejKno4Xe0S",Carleton University,Carleton_U,2020-05-01T17:07:22.000Z,Fri May 01 17:07:22 +0000 2020,4,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,https://bit.ly/2WfAn1s https://bit.ly/2VRL9vQ https://bit.ly/3fcCGe4 ,0,3,,,,,
1.25627E+18,"Putting a wrap on April, we've collected a few featured stories from the month:
??Zoë Williams Strives for Success at School and on the Ski Trail https://t.co/oXsWDJEzmU
?? Remote Operations a Campus-Wide Effort https://t.co/ex8pIIrwCV",Carleton University,Carleton_U,2020-05-01T17:07:22.000Z,Fri May 01 17:07:22 +0000 2020,5,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,http://bit.ly/2xtlaS0 http://bit.ly/2KS4ira ,0,0,,,,,
